replicate,generation,date,fish_id,photo_number,unique_id,file,manual_landmarks,facing_direction,car_perc,mel_perc,photo_method,mel_perc_v2
replicate_1,gen_2,20210217,m1-323,IMG_0446.JPG,20210217_IMG_0446,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0446.JPG,FALSE,r,8.59081181041827,3.59361688864878,,2.95156564921977
replicate_1,gen_2,20210217,m1-327,IMG_0511.JPG,20210217_IMG_0511,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0511.JPG,FALSE,l,4.9373474369406,1.75210197992948,,1.44616219148359
replicate_1,gen_2,20210217,m1-325,IMG_0480.JPG,20210217_IMG_0480,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0480.JPG,FALSE,l,8.41786367197702,2.9072864977801,,2.54478976234004
replicate_1,gen_2,20210217,m1-324,IMG_0472.JPG,20210217_IMG_0472,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0472.JPG,FALSE,l,7.21705270082441,1.91089560631943,,1.91089560631943
replicate_1,gen_2,20210217,m1-326,IMG_0499.JPG,20210217_IMG_0499,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0499.JPG,FALSE,l,6.62556470900877,1.94738240765347,,1.74541589157587
replicate_1,gen_2,20210217,m1-320,IMG_0385.JPG,20210217_IMG_0385,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0385.JPG,FALSE,l,4.81585473773913,2.35657864548623,,2.18614458489474
replicate_1,gen_2,20210217,m1-326,IMG_0494.JPG,20210217_IMG_0494,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0494.JPG,FALSE,r,6.20792355660348,1.6360045088367,,1.32783172525052
replicate_1,gen_2,20210217,m1-323,IMG_0448.JPG,20210217_IMG_0448,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0448.JPG,FALSE,l,9.22325447754046,3.76294309825581,,2.96267918143217
replicate_1,gen_2,20210217,m1-320,IMG_0392.JPG,20210217_IMG_0392,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0392.JPG,FALSE,r,5.02635164394123,2.62037790052915,,2.81682702971029
replicate_1,gen_2,20210217,m1-328,IMG_0532.JPG,20210217_IMG_0532,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0532.JPG,FALSE,l,4.92504399349565,2.94923484730359,,2.94923484730359
replicate_1,gen_2,20210217,m1-328,IMG_0539.JPG,20210217_IMG_0539,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0539.JPG,FALSE,l,5.05591324974585,3.04303625889529,,3.04303625889529
replicate_1,gen_2,20210217,m1-330,IMG_0561.JPG,20210217_IMG_0561,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0561.JPG,FALSE,r,6.2880257472886,1.81311171854334,,1.81311171854334
replicate_1,gen_2,20210217,m1-321,IMG_0415.JPG,20210217_IMG_0415,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0415.JPG,TRUE,r,8.55773297617369,1.81466637127147,,1.81466637127147
replicate_1,gen_2,20210217,m1-323,IMG_0443.JPG,20210217_IMG_0443,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0443.JPG,FALSE,r,8.81461146053144,3.46130995062588,,3.17039191985413
replicate_1,gen_2,20210217,m1-329,IMG_0546.JPG,20210217_IMG_0546,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0546.JPG,FALSE,l,5.10209404964369,1.09971515916655,,1.01937543691245
replicate_1,gen_2,20210217,m1-329,IMG_0545.JPG,20210217_IMG_0545,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0545.JPG,FALSE,l,5.39660884817774,1.22685636328201,,1.07581368154356
replicate_1,gen_2,20210217,m1-330,IMG_0557.JPG,20210217_IMG_0557,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0557.JPG,FALSE,l,6.2774248477307,1.7344510664309,,1.7344510664309
replicate_1,gen_2,20210217,m1-328,IMG_0534.JPG,20210217_IMG_0534,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0534.JPG,FALSE,r,6.0777524113297,2.64235856991491,,2.99409046719172
replicate_1,gen_2,20210217,m1-322,IMG_0429.JPG,20210217_IMG_0429,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0429.JPG,FALSE,l,6.94476438479643,3.35219590365066,,3.07476588712504
replicate_1,gen_2,20210217,m1-316,IMG_0338.JPG,20210217_IMG_0338,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0338.JPG,FALSE,r,3.70635793808606,2.80601172872528,,2.80601172872528
replicate_1,gen_2,20210217,m1-315,IMG_0321.JPG,20210217_IMG_0321,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0321.JPG,FALSE,l,6.98361763215673,5.93649721330856,,3.03263806789394
replicate_1,gen_2,20210217,m1-316,IMG_0330.JPG,20210217_IMG_0330,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0330.JPG,FALSE,l,4.12458341401767,3.2582884048961,,3.30720859364649
replicate_1,gen_2,20210217,m1-329,IMG_0552.JPG,20210217_IMG_0552,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0552.JPG,FALSE,r,4.80456026058632,2.25716194771569,,2.17259667585401
replicate_1,gen_2,20210217,m1-327,IMG_0513.JPG,20210217_IMG_0513,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0513.JPG,FALSE,r,5.65327866170842,1.86261573190547,,1.5245531576135
replicate_1,gen_2,20210217,m1-318,IMG_0357.JPG,20210217_IMG_0357,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0357.JPG,FALSE,l,5.14398254111886,2.88816734976313,,2.08974290732954
replicate_1,gen_2,20210217,m1-322,IMG_0422.JPG,20210217_IMG_0422,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0422.JPG,FALSE,l,7.10207250181306,3.11130631964944,,3.11743495980634
replicate_1,gen_2,20210217,m1-321,IMG_0419.JPG,20210217_IMG_0419,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0419.JPG,TRUE,r,9.82207771225463,1.86404394539139,,1.86404394539139
replicate_1,gen_2,20210217,m1-317,IMG_0355.JPG,20210217_IMG_0355,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0355.JPG,FALSE,r,8.11523273399429,1.95240295748614,,1.95240295748614
replicate_1,gen_2,20210217,m1-319,IMG_0378.JPG,20210217_IMG_0378,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0378.JPG,FALSE,r,5.52007609212582,5.73748216590801,,3.55436284167856
replicate_1,gen_2,20210217,m1-318,IMG_0361.JPG,20210217_IMG_0361,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0361.JPG,FALSE,r,4.9965231825217,4.44808326417084,,2.44723088311164
replicate_1,gen_2,20210217,m1-325,IMG_0485.JPG,20210217_IMG_0485,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0485.JPG,FALSE,l,7.93565457554579,2.99273689425804,,2.64697511147655
replicate_1,gen_2,20210217,m1-319,IMG_0374.JPG,20210217_IMG_0374,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0374.JPG,FALSE,l,5.735244708254,5.27270691006832,,3.37103819016687
replicate_1,gen_2,20210217,m1-323,IMG_0450.JPG,20210217_IMG_0450,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0450.JPG,FALSE,l,12.4268855823499,3.85223191380195,,3.19753719856337
replicate_1,gen_2,20210217,m1-330,IMG_0563.JPG,20210217_IMG_0563,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0563.JPG,FALSE,l,6.30846699802487,1.83296073622295,,1.83296073622295
replicate_1,gen_2,20210217,m1-324,IMG_0471.JPG,20210217_IMG_0471,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0471.JPG,FALSE,l,7.23265725728727,1.46923389946671,,1.46923389946671
replicate_1,gen_2,20210217,m1-315,IMG_0326.JPG,20210217_IMG_0326,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0326.JPG,FALSE,r,7.08616968288229,7.57097791798107,,2.95312413525928
replicate_1,gen_2,20210217,m1-326,IMG_0502.JPG,20210217_IMG_0502,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0502.JPG,FALSE,l,6.6139900945894,1.89074975859455,,1.7370809149526
replicate_1,gen_2,20210217,m1-317,IMG_0351.JPG,20210217_IMG_0351,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0351.JPG,FALSE,l,7.77244744590171,1.94259712985649,,1.94259712985649
replicate_1,gen_2,20210217,m1-324,IMG_0461.JPG,20210217_IMG_0461,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0461.JPG,FALSE,r,6.89798131198775,1.84541463362779,,1.84541463362779
replicate_1,gen_2,20210217,m1-321,IMG_0396.JPG,20210217_IMG_0396,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0396.JPG,FALSE,l,11.5127101497259,1.73453996983409,,1.73453996983409
replicate_1,gen_2,20210217,m1-330,IMG_0565.JPG,20210217_IMG_0565,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0565.JPG,FALSE,r,6.54836149223268,1.71561401519447,,1.77457761650981
replicate_1,gen_2,20210217,m1-318,IMG_0364.JPG,20210217_IMG_0364,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0364.JPG,FALSE,l,5.90661397910162,4.26723194433244,,2.05181967949678
replicate_1,gen_2,20210217,m1-315,IMG_0324.JPG,20210217_IMG_0324,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0324.JPG,FALSE,r,6.74707516739943,7.22079691708273,,2.91897761265529
replicate_1,gen_2,20210217,m1-325,IMG_0487.JPG,20210217_IMG_0487,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0487.JPG,FALSE,r,8.00788363075473,2.05231474538872,,2.26333040553568
replicate_1,gen_2,20210217,m1-317,IMG_0354.JPG,20210217_IMG_0354,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0354.JPG,FALSE,l,7.73329522487394,1.91495008472327,,1.91495008472327
replicate_1,gen_2,20210217,m1-328,IMG_0535.JPG,20210217_IMG_0535,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0535.JPG,FALSE,r,6.25639479154326,2.59776626565714,,2.96072117093345
replicate_1,gen_2,20210217,m1-327,IMG_0512.JPG,20210217_IMG_0512,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0512.JPG,FALSE,l,4.86189733621003,1.79437335782795,,1.56153205306218
replicate_1,gen_2,20210217,m1-315,IMG_0328.JPG,20210217_IMG_0328,photos/replicate_1/gen_2/color_corrected/20210217-IMG_0328.JPG,FALSE,l,7.10741792545609,6.89415118733218,,3.00562449583964
replicate_1,gen_2,20210219,m1-332,IMG_0598.JPG,20210219_IMG_0598,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0598.JPG,FALSE,r,7.81745058086816,3.2494479352244,,3.2494479352244
replicate_1,gen_2,20210219,m1-334,IMG_0633.JPG,20210219_IMG_0633,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0633.JPG,FALSE,r,12.9405676021082,3.75162390815281,,3.48123659945711
replicate_1,gen_2,20210219,m1-336,IMG_0739.JPG,20210219_IMG_0739,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0739.JPG,FALSE,l,7.61580290966377,2.94193009594488,,2.68379945526843
replicate_1,gen_2,20210219,m1-337,IMG_0745.JPG,20210219_IMG_0745,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0745.JPG,FALSE,r,6.45923145149646,3.17650213485695,,3.13421752851633
replicate_1,gen_2,20210219,m1-331,IMG_0579.JPG,20210219_IMG_0579,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0579.JPG,FALSE,r,10.6225485266016,3.2867343860002,,3.46776626772604
replicate_1,gen_2,20210219,m1-334,IMG_0639.JPG,20210219_IMG_0639,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0639.JPG,FALSE,l,12.0077596580771,3.14224656624756,,2.85800240673887
replicate_1,gen_2,20210219,m1-339,IMG_0784.JPG,20210219_IMG_0784,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0784.JPG,TRUE,l,5.5984170321255,2.40679610726891,,2.46387427582074
replicate_1,gen_2,20210219,m1-332,IMG_0590.JPG,20210219_IMG_0590,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0590.JPG,FALSE,l,8.5799688460405,3.18907085420789,,3.18486085968088
replicate_1,gen_2,20210219,m1-337,IMG_0751.JPG,20210219_IMG_0751,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0751.JPG,FALSE,l,5.6675449456631,3.78612319185634,,3.11524501867666
replicate_1,gen_2,20210219,m1-339,IMG_0796.JPG,20210219_IMG_0796,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0796.JPG,FALSE,l,5.42637792025536,2.47470717188116,,2.45819689423333
replicate_1,gen_2,20210219,m1-331,IMG_0577.JPG,20210219_IMG_0577,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0577.JPG,FALSE,r,10.8121355703739,3.57613324210892,,3.64148804721885
replicate_1,gen_2,20210219,m1-340,IMG_0800.JPG,20210219_IMG_0800,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0800.JPG,FALSE,r,8.1754848815879,1.81173609250366,,1.81173609250366
replicate_1,gen_2,20210219,m1-340,IMG_0810.JPG,20210219_IMG_0810,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0810.JPG,FALSE,r,7.86947623302874,2.02454046678774,,2.02454046678774
replicate_1,gen_2,20210219,m1-338,IMG_0756.JPG,20210219_IMG_0756,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0756.JPG,FALSE,r,9.34080687386722,2.7242621556913,,2.16486540914278
replicate_1,gen_2,20210219,m1-336,IMG_0670.JPG,20210219_IMG_0670,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0670.JPG,FALSE,r,6.64192498971694,2.74464345810119,,2.4595221179374
replicate_1,gen_2,20210219,m1-332,IMG_0600.JPG,20210219_IMG_0600,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0600.JPG,FALSE,r,8.66291230893001,3.14293376240279,,3.4507910968088
replicate_1,gen_2,20210219,m1-331,IMG_0574.JPG,20210219_IMG_0574,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0574.JPG,FALSE,l,10.6946408115667,3.25906356102746,,2.95152684754229
replicate_1,gen_2,20210219,m1-339,IMG_0773.JPG,20210219_IMG_0773,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0773.JPG,FALSE,r,8.63590366322607,2.41651487553127,,2.42359846184983
replicate_1,gen_2,20210219,m1-333,IMG_0610.JPG,20210219_IMG_0610,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0610.JPG,FALSE,l,9.07743077143814,3.84427758381558,,3.84427758381558
replicate_1,gen_2,20210219,m1-337,IMG_0748.JPG,20210219_IMG_0748,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0748.JPG,FALSE,r,6.52940936531245,3.21932615434818,,3.01945668135095
replicate_1,gen_2,20210219,m1-334,IMG_0627.JPG,20210219_IMG_0627,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0627.JPG,FALSE,r,13.2806039144172,3.76704340634874,,3.43624758794716
replicate_1,gen_2,20210219,m1-332,IMG_0592.JPG,20210219_IMG_0592,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0592.JPG,FALSE,l,8.64634866344999,3.15152995785745,,3.15152995785745
replicate_1,gen_2,20210219,m1-331,IMG_0573.JPG,20210219_IMG_0573,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0573.JPG,FALSE,l,10.4228751311647,3.21615949632739,,2.80482686253935
replicate_1,gen_2,20210219,m1-336,IMG_0664.JPG,20210219_IMG_0664,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0664.JPG,FALSE,r,4.38366356018482,6.66066254209413,,2.38468165087321
replicate_1,gen_2,20210219,m1-333,IMG_0620.JPG,20210219_IMG_0620,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0620.JPG,FALSE,r,6.79282231248728,3.88258218374647,,2.9800393590104
replicate_1,gen_2,20210219,m1-335,IMG_0643.JPG,20210219_IMG_0643,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0643.JPG,FALSE,l,11.0941597139452,4.63528009535161,,2.46603098927294
replicate_1,gen_2,20210219,m1-333,IMG_0621.JPG,20210219_IMG_0621,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0621.JPG,FALSE,r,6.41320511549519,3.82968176861307,,2.68860910082284
replicate_1,gen_2,20210219,m1-335,IMG_0641.JPG,20210219_IMG_0641,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0641.JPG,FALSE,l,10.830550918197,4.21535893155259,,2.68734928584678
replicate_1,gen_2,20210219,m1-340,IMG_0816.JPG,20210219_IMG_0816,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0816.JPG,FALSE,l,7.13724944597375,2.0262951295378,,2.0262951295378
replicate_1,gen_2,20210219,m1-338,IMG_0764.JPG,20210219_IMG_0764,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0764.JPG,FALSE,l,4.69222893229606,1.84996771500677,,2.13215252268813
replicate_1,gen_2,20210219,m1-335,IMG_0659.JPG,20210219_IMG_0659,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0659.JPG,FALSE,r,15.8126060341492,2.32952685206314,,2.32952685206314
replicate_1,gen_2,20210219,m1-340,IMG_0814.JPG,20210219_IMG_0814,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0814.JPG,FALSE,l,7.24990200118604,2.04641625875707,,2.04641625875707
replicate_1,gen_2,20210219,m1-336,IMG_0735.JPG,20210219_IMG_0735,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0735.JPG,FALSE,l,6.75597724469905,2.74097943270876,,2.52118391216136
replicate_1,gen_2,20210219,m1-338,IMG_0758.JPG,20210219_IMG_0758,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0758.JPG,FALSE,r,7.60052708517779,2.17422635837674,,2.03627828450246
replicate_1,gen_2,20210219,m1-338,IMG_0769.JPG,20210219_IMG_0769,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0769.JPG,FALSE,l,4.35958269013603,1.94357821451882,,2.12799021994758
replicate_1,gen_2,20210219,m1-333,IMG_0617.JPG,20210219_IMG_0617,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0617.JPG,FALSE,l,9.42985753957512,3.81364853078288,,3.81264599436575
replicate_1,gen_2,20210219,m1-337,IMG_0753.JPG,20210219_IMG_0753,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0753.JPG,FALSE,l,5.33632744717771,3.3428600592018,,2.94886189649893
replicate_1,gen_2,20210219,m1-335,IMG_0656.JPG,20210219_IMG_0656,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0656.JPG,FALSE,r,14.056749254652,2.3686645419965,,2.38100133648607
replicate_1,gen_2,20210219,m1-339,IMG_0790.JPG,20210219_IMG_0790,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0790.JPG,FALSE,r,5.0716884228547,2.54848938777892,,2.54848938777892
replicate_1,gen_2,20210219,m1-334,IMG_0634.JPG,20210219_IMG_0634,photos/replicate_1/gen_2/color_corrected/20210219-IMG_0634.JPG,TRUE,l,12.1051961283749,3.42163355408389,,2.91857700798098
replicate_1,gen_2,20210222,m1-345,IMG_0850.JPG,20210222_IMG_0850,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0850.JPG,TRUE,l,8.34013903551581,1.65926339063403,,1.65926339063403
replicate_1,gen_2,20210222,m1-344,IMG_0843.JPG,20210222_IMG_0843,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0843.JPG,TRUE,l,14.021782306264,2.29647215319668,,2.20317219846101
replicate_1,gen_2,20210222,m1-343,IMG_0840.JPG,20210222_IMG_0840,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0840.JPG,FALSE,l,9.19787868743785,1.45547778276044,,1.45450291485504
replicate_1,gen_2,20210222,m1-344,IMG_0845.JPG,20210222_IMG_0845,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0845.JPG,FALSE,r,6.23415458623155,2.15822661379445,,2.15822661379445
replicate_1,gen_2,20210222,m1-345,IMG_0853.JPG,20210222_IMG_0853,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0853.JPG,FALSE,l,8.60719427203997,2.0059300784639,,2.04501902010697
replicate_1,gen_2,20210222,m1-344,IMG_0844.JPG,20210222_IMG_0844,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0844.JPG,FALSE,r,6.25198227724009,2.21534498832259,,2.21534498832259
replicate_1,gen_2,20210222,m1-342,IMG_0833.JPG,20210222_IMG_0833,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0833.JPG,FALSE,l,11.4086963921035,2.5729663036079,,2.06347855684139
replicate_1,gen_2,20210222,m1-342,IMG_0829.JPG,20210222_IMG_0829,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0829.JPG,FALSE,l,11.7064497009537,2.4268548951991,,1.98071016757368
replicate_1,gen_2,20210222,m1-345,IMG_0847.JPG,20210222_IMG_0847,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0847.JPG,FALSE,r,8.07367912801389,1.76595679107468,,1.76595679107468
replicate_1,gen_2,20210222,m1-341,IMG_0821.JPG,20210222_IMG_0821,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0821.JPG,FALSE,r,11.3938599586631,4.77995664667036,,2.84115541664566
replicate_1,gen_2,20210222,m1-341,IMG_0826.JPG,20210222_IMG_0826,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0826.JPG,FALSE,l,9.81828231880053,5.6588129620673,,3.38462753304182
replicate_1,gen_2,20210222,m1-343,IMG_0839.JPG,20210222_IMG_0839,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0839.JPG,FALSE,l,9.58693621764936,1.60083556787483,,1.46626093418899
replicate_1,gen_2,20210222,m1-345,IMG_0854.JPG,20210222_IMG_0854,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0854.JPG,FALSE,r,4.56411591532654,1.69326898043378,,1.69326898043378
replicate_1,gen_2,20210222,m1-341,IMG_0824.JPG,20210222_IMG_0824,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0824.JPG,FALSE,l,9.91760637203515,5.93704382243732,,3.15858569035279
replicate_1,gen_2,20210222,m1-343,IMG_0837.JPG,20210222_IMG_0837,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0837.JPG,FALSE,r,10.1053917508696,2.36562034122909,,2.05814146099056
replicate_1,gen_2,20210222,m1-343,IMG_0838.JPG,20210222_IMG_0838,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0838.JPG,FALSE,r,9.7174728940784,1.91096747289408,,1.89115929941618
replicate_1,gen_2,20210222,m1-342,IMG_0828.JPG,20210222_IMG_0828,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0828.JPG,FALSE,r,10.1864829298041,2.19649715942525,,2.00605561321108
replicate_1,gen_2,20210222,m1-342,IMG_0832.JPG,20210222_IMG_0832,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0832.JPG,FALSE,r,11.5273550300476,2.48965894013892,,1.98236166393507
replicate_1,gen_2,20210222,m1-344,IMG_0842.JPG,20210222_IMG_0842,photos/replicate_1/gen_2/color_corrected/20210222-IMG_0842.JPG,FALSE,l,15.2256488173456,2.47104960578187,,2.47104960578187
replicate_1,gen_2,20210223,m1-346,IMG_0871.JPG,20210223_IMG_0871,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0871.JPG,FALSE,l,6.97447944902918,2.71971567977833,,2.64140714414794
replicate_1,gen_2,20210224,m1-352,IMG_1036.JPG,20210224_IMG_1036,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1036.JPG,FALSE,r,6.00528509751377,2.58765073693613,,2.32246538633318
replicate_1,gen_2,20210223,m1-348,IMG_0937.JPG,20210223_IMG_0937,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0937.JPG,TRUE,r,8.54991048830175,4.36035146202441,,4.19676111694138
replicate_1,gen_2,20210224,m1-352,IMG_1033.JPG,20210224_IMG_1033,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1033.JPG,FALSE,r,5.55847384917091,2.54854581429147,,2.31479049570135
replicate_1,gen_2,20210223,m1-350,IMG_0996.JPG,20210223_IMG_0996,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0996.JPG,FALSE,r,2.84408123634598,2.60235455943037,,2.60235455943037
replicate_1,gen_2,20210223,m1-346,IMG_0868.JPG,20210223_IMG_0868,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0868.JPG,FALSE,l,6.68682598398998,3.01606873740043,,3.06891354980134
replicate_1,gen_2,20210224,m1-355,IMG_1086.JPG,20210224_IMG_1086,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1086.JPG,FALSE,r,3.90702693552824,2.29999365227143,,2.44070163559806
replicate_1,gen_2,20210223,m1-348,IMG_0938.JPG,20210223_IMG_0938,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0938.JPG,FALSE,r,8.6797139480379,4.59626209410869,,4.16858636645901
replicate_1,gen_2,20210223,m1-350,IMG_0982.JPG,20210223_IMG_0982,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0982.JPG,FALSE,l,3.17064234718633,2.79832457000267,,2.79832457000267
replicate_1,gen_2,20210224,m1-353,IMG_1043.JPG,20210224_IMG_1043,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1043.JPG,TRUE,l,3.81725186337614,4.19857031003732,,2.41094943208973
replicate_1,gen_2,20210224,m1-356,IMG_1095.JPG,20210224_IMG_1095,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1095.JPG,FALSE,l,5.72603540414162,4.91190714762859,,1.51657481629927
replicate_1,gen_2,20210223,m1-349,IMG_0957.JPG,20210223_IMG_0957,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0957.JPG,FALSE,r,5.9590632726038,3.94936493957111,,3.94936493957111
replicate_1,gen_2,20210224,m1-354,IMG_1074.JPG,20210224_IMG_1074,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1074.JPG,FALSE,l,3.07977736549165,1.81096681096681,,1.73675530818388
replicate_1,gen_2,20210224,m1-354,IMG_1076.JPG,20210224_IMG_1076,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1076.JPG,FALSE,l,2.99349982894287,1.64107937050975,,1.65925419089976
replicate_1,gen_2,20210223,m1-347,IMG_0905.JPG,20210223_IMG_0905,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0905.JPG,FALSE,r,10.6012351789288,4.49635256396462,,4.15850745626305
replicate_1,gen_2,20210223,m1-349,IMG_0965.JPG,20210223_IMG_0965,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0965.JPG,FALSE,l,6.26112917844005,3.45471024150984,,3.3939329317055
replicate_1,gen_2,20210223,m1-347,IMG_0907.JPG,20210223_IMG_0907,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0907.JPG,FALSE,r,10.4493507088381,4.42937956622312,,4.08812953759476
replicate_1,gen_2,20210224,m1-353,IMG_1062.JPG,20210224_IMG_1062,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1062.JPG,FALSE,r,4.14088435775041,2.22169839118392,,2.42206376333314
replicate_1,gen_2,20210223,m1-346,IMG_0872.JPG,20210223_IMG_0872,photos/replicate_1/gen_2/color_corrected/20210223-IMG_0872.JPG,FALSE,r,5.76265937128994,2.70066587518712,,2.83177618334796
replicate_1,gen_2,20210224,m1-354,IMG_1071.JPG,20210224_IMG_1071,photos/replicate_1/gen_2/color_corrected/20210224-IMG_1071.JPG,FALSE,r,2.93666086203876,2.00105101546641,,2.15767292810848
