date,fish_id,sire,dam,selection,car_perc,decisions
20211108,m1-842,m1-442,f1-91,up_selected,16.5967452934886,move to up
20211108,m1-841,m1-442,f1-91,up_selected,11.2468488498606,sacrifice
20211108,m1-840,m1-442,f1-91,up_selected,8.70851128613319,sacrifice
20211108,m1-839,m1-442,f1-91,up_selected,10.1198750394764,sacrifice
20211108,m1-838,m1-447,f1-89,down_selected,7.0642076868633,sacrifice
20211108,m1-837,m1-447,f1-89,down_selected,7.60584787560443,sacrifice
20211108,m1-836,m1-447,f1-89,down_selected,5.53937540226,sacrifice
20211108,m1-835,m1-447,f1-89,down_selected,5.23306214347077,sacrifice
20211105,m1-834,m1-382,f1-88,up_selected,19.9636807627867,move to up
20211105,m1-833,m1-382,f1-88,up_selected,14.18421190857,move to up
20211105,m1-832,m1-376,f1-154,down_selected,2.83585029139286,move to down
20211105,m1-831,m1-376,f1-154,down_selected,4.66941526217432,sacrifice
20211105,m1-830,m1-376,f1-154,down_selected,4.08024369711914,sacrifice
20211105,m1-829,m1-187,f1-130,up_selected,5.89205579302134,sacrifice
20211105,m1-828,m1-187,f1-130,up_selected,9.78298222962273,sacrifice
20211105,m1-827,m1-187,f1-130,up_selected,7.78502921550843,sacrifice
20211105,m1-826,m1-187,f1-130,up_selected,10.3862873628089,sacrifice
20211105,m1-825,m1-187,f1-130,up_selected,8.1860715621206,sacrifice
20211103,m1-824,m1-255,f1-113,up_selected,13.6080600507241,sacrifice
20211103,m1-823,m1-255,f1-113,up_selected,13.0115286458651,sacrifice
20211103,m1-822,m1-255,f1-113,up_selected,9.35422740111098,sacrifice
20211103,m1-821,m1-255,f1-113,up_selected,21.60008422091,move to up
20211103,m1-820,m1-255,f1-113,up_selected,7.48837546705476,sacrifice
20211103,m1-819,m1-255,f1-113,up_selected,7.47322108182512,sacrifice
20211103,m1-818,m1-255,f1-113,up_selected,16.5269831205007,move to up
20211103,m1-817,m1-255,f1-113,up_selected,4.24300703468812,sacrifice
