date,fish_id,sire,dam,selection,car_perc,decisions
20220404,m3-733,m3-307,f3-89,up_selected,14.7815393682075,move to up
20220404,m3-732,m3-307,f3-89,up_selected,13.9229445495134,sacrifice
20220404,m3-731,m3-307,f3-89,up_selected,16.9338289437482,move to up
20220404,m3-730,m3-199,f3-87,down_selected,2.77843044138446,move to down
20220404,m3-729,m3-199,f3-87,down_selected,4.09596799010274,sacrifice
20220404,m3-728,m3-199,f3-87,down_selected,6.8128904676352,sacrifice
20220404,m3-727,m3-199,f3-87,down_selected,5.69146229909323,sacrifice
20220404,m3-726,m3-104,f3-86,up_selected,9.86663674997941,sacrifice
20220404,m3-725,m3-104,f3-86,up_selected,11.5245320774838,sacrifice
20220404,m3-724,m3-104,f3-86,up_selected,19.2615396129728,move to up
20220404,m3-722,m3-171,f3-102,down_selected,9.73412965310494,sacrifice
20220404,m3-721,m3-171,f3-102,down_selected,11.4655536197505,sacrifice
20220404,m3-720,m3-171,f3-102,down_selected,4.02402945238951,sacrifice
20220404,m3-719,m3-171,f3-102,down_selected,4.97818535673275,sacrifice
20220404,m3-718,m3-171,f3-102,down_selected,6.97982446007964,sacrifice
20220404,m3-717,m3-171,f3-102,down_selected,6.77662904291684,sacrifice
20220404,m3-716,m3-136,f3-91,down_selected,5.86594648352508,sacrifice
20220404,m3-715,m3-136,f3-91,down_selected,5.18037968808507,sacrifice
20220404,m3-714,m3-136,f3-91,down_selected,5.18633726788706,sacrifice
20220404,m3-713,m3-136,f3-91,down_selected,3.86066250276177,sacrifice
20220401,m3-712,m3-205,f3-132,down_selected,5.23383199960841,sacrifice
20220401,m3-711,m3-130,f3-112,up_selected,6.5764660238921,sacrifice
20220401,m3-710,m3-130,f3-112,up_selected,9.00317856462113,sacrifice
20220401,m3-709,m3-130,f3-112,up_selected,9.86002941774734,sacrifice
20220401,m3-708,m3-130,f3-112,up_selected,11.6781256573099,sacrifice
20220401,m3-707,m3-130,f3-112,up_selected,8.02534805549783,sacrifice
20220401,m3-706,m3-130,f3-112,up_selected,10.112979442793,sacrifice
20220401,m3-705,m3-202,f3-107,down_selected,2.5461839313161,move to down
20220401,m3-704,m3-202,f3-107,down_selected,4.26369444563376,sacrifice
20220401,m3-703,m3-202,f3-107,down_selected,3.31622816002107,move to down
20220401,m3-702,m3-202,f3-107,down_selected,3.90016723527272,sacrifice
20220401,m3-701,m3-204,f3-95,down_selected,2.8580504497079,move to down
20220401,m3-700,m3-204,f3-95,down_selected,6.94324047459361,sacrifice
20220401,m3-699,m3-204,f3-95,down_selected,3.05678007906226,move to down
20220401,m3-698,m3-204,f3-95,down_selected,5.16000483134319,sacrifice
20220401,m3-697,m3-239,f3-148,down_selected,4.29637831379823,sacrifice
20220401,m3-696,m3-239,f3-148,down_selected,3.21981345709279,move to down
20220401,m3-695,m3-239,f3-148,down_selected,2.95822612776959,move to down
20220401,m3-694,m3-239,f3-148,down_selected,3.5630226985187,sacrifice
20220401,m3-693,m3-239,f3-148,down_selected,3.6494111809554,sacrifice
20220401,m3-692,m3-239,f3-148,down_selected,5.41649706271707,sacrifice
20220401,m3-691,m3-154,f3-159,down_selected,3.80486349978707,sacrifice
20220401,m3-690,m3-154,f3-159,down_selected,14.3374821585405,sacrifice
20220401,m3-689,m3-154,f3-159,down_selected,4.00317830299182,sacrifice
20220401,m3-688,m3-154,f3-159,down_selected,5.76437064977281,sacrifice
20220401,m3-687,m3-154,f3-159,down_selected,10.4392003912558,sacrifice
20220401,m3-686,m3-154,f3-159,down_selected,3.46380446243084,move to down
20220401,m3-685,m3-154,f3-159,down_selected,10.3511772645812,sacrifice
20220401,m3-684,m3-205,f3-132,down_selected,4.59850243463162,sacrifice
20220401,m3-683,m3-205,f3-132,down_selected,4.01384317040367,sacrifice
20220401,m3-682,m3-205,f3-132,down_selected,3.42382934790666,move to down
20220401,m3-681,m3-205,f3-132,down_selected,4.3671393664468,sacrifice
20220401,m3-680,m3-329,f3-88,down_selected,2.71654336846441,move to down
20220401,m3-679,m3-329,f3-88,down_selected,2.12153120006675,move to down
20220401,m3-678,m3-329,f3-88,down_selected,3.25405390453547,move to down
20220401,m3-677,m3-329,f3-88,down_selected,8.87639325704661,sacrifice
20220401,m3-676,m3-329,f3-88,down_selected,12.7758833052866,sacrifice
20220401,m3-675,m3-202,f3-106,down_selected,6.91904995374952,sacrifice
20220401,m3-674,m3-202,f3-106,down_selected,2.87135042909705,move to down
20220401,m3-673,m3-202,f3-106,down_selected,4.07055626707099,sacrifice
20220401,m3-672,m3-202,f3-106,down_selected,4.50965546410157,sacrifice
20220401,m3-671,m3-132,f3-84,down_selected,10.866158848906,sacrifice
20220401,m3-670,m3-132,f3-84,down_selected,6.00090161107551,sacrifice
20220401,m3-669,m3-132,f3-84,down_selected,4.98863166571376,sacrifice
20220401,m3-668,m3-132,f3-84,down_selected,5.58263623171318,sacrifice
20220401,m3-667,m3-132,f3-84,down_selected,7.59768757720442,sacrifice
20220401,m3-666,m3-132,f3-84,down_selected,11.315239623695,sacrifice
20220330,m3-665,m3-127,f3-81,up_selected,8.81121972076384,sacrifice
